_id,name,brand,manufacturer,PriorityIndex,category,subCategory,margin,margin%,sp,mrp,availability,limit,DealerPrice,JioMartPrice,BigBasketPrice,GrofersPrice,discount,gst,weight,description,imageUrl,productImageUrl
ObjectId(5ffb514e80ef0812f270888c),Dettol Kitchen Dish and Slab Gel (Lemon Fresh),Dettol,Reckitt Benckiser,6,Household items,Household cleaning,21.1,10,190,211,Y,10,189.9,186.86,169,190,10,18,750 ml,Trusted Dettol formula; Protects from 100 illness causing germ. Cleans and disinfects dishes and multiple kitchen surfaces. Dermatologically tested; Safe on hands. Fresh and pleasant lemon fragnance for stronger action. Recommended by the Indian Medical Association.,,https://images-na.ssl-images-amazon.com/images/I/51-cZ-8tvoL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270888d),Dettol Kitchen Dish and Slab Gel (Lemon Fresh),Dettol,Reckitt Benckiser,6,Household items,Household cleaning,13.1,10,118,131,Y,10,117.9,118,105,118,10,18,400 ml,Trusted Dettol formula; Protects from 100 illness causing germ. Cleans and disinfects dishes and multiple kitchen surfaces. Dermatologically tested; Safe on hands. Fresh and pleasant lemon fragnance for stronger action. Recommended by the Indian Medical Association.,,https://m.media-amazon.com/images/I/51t9j2bO2XL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270888e),"Dettol Cambridge N95 Mask for Protection from Virus, Bacteria, Pollution – Reusable, Washable, with Breathing Valve (Black)",Dettol,Reckitt Benckiser,9,Personal Care,Hygiene,439.8,20,1759,2199,Y,10,1759.2,1759,1759,1759,20,0,1,"Dettol Cambridge N95 mask filters over 95 percent of viruses, bacteria, pollution, and PM 2.5. Washable and reusable, average life of up to 45 days. Breathing valve and adjustable earloops for added comfort.",,https://images-na.ssl-images-amazon.com/images/I/61iB80stboL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270888f),Dettol & Moms Bathing Soap Sandal Pack of 4,Dettol,Reckitt Benckiser,6,Personal Care,Bath and hand wash,9.6,8,110,120,Y,10,110.4,110,114,110,8,18,75 gm,"Zero % Parabens, Zero % Talc and Zero % Artificial Dyes. Ingredients approved by moms. 100% Better Protection. Free from harsh residue. Fragrance infused with 100% sandal essence",,https://images-na.ssl-images-amazon.com/images/I/61285ejx1oL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708890),Dettol & Moms Bathing Soap Citrus Pack of 4,Dettol,Reckitt Benckiser,6,Personal Care,Bath and hand wash,15.6,8,179,195,Y,10,179.4,179,156,179,8,18,125 gm,"Zero % Parabens, Zero % Talc and Zero % Artificial Dyes. Ingredients approved by moms. 100% Better Protection. Free from harsh residue. Fragrance infused with 100% citrus essence.",,https://images-na.ssl-images-amazon.com/images/I/61Tjp4v0%2BpL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708891),Dettol & Moms Bathing Soap Citrus Pack of 4,Dettol,Reckitt Benckiser,6,Personal Care,Bath and hand wash,9.6,8,110,120,Y,10,110.4,110,114,110,8,18,75 gm,"Zero % Parabens, Zero % Talc and Zero % Artificial Dyes. Ingredients approved by moms. 100% Better Protection. Free from harsh residue. Fragrance infused with 100% citrus essence.",,https://images-na.ssl-images-amazon.com/images/I/612LhJzFBbL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708892),Dettol Original Germ Protection Bathing Soap bar Buy 4 Get 1 Free,Dettol,Reckitt Benckiser,6,Personal Care,Bath and hand wash,16.64,8,191,208,Y,10,191.36,186.86,166,190,8,18,125 gm,Daily Protection: Dettol Bathing soap bar provides protection from a range of germs. Germ Protection: Deeply cleanses and protects your skin from 100 illness-causing germs. Healthy Skin: Contains more than 80% naturally derived ingredients and glycerin to keep skin moisturized and healthy. Doctor Recommended: All Dettol products are recommended by Indian Medical Association (IMA).,,https://images-na.ssl-images-amazon.com/images/I/61R9Fg4UGmL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708893),Dettol Original Germ Protection Bathing Soap bar Pack of 4,Dettol,Reckitt Benckiser,6,Personal Care,Bath and hand wash,7.9,7.97979798,91,99,Y,10,91.1,92.66,79,79,8,18,75 gm,Daily Protection: Dettol Bathing soap bar provides protection from a range of germs. Germ Protection: Deeply cleanses and protects your skin from 100 illness-causing germs. Healthy Skin: Contains more than 80% naturally derived ingredients and glycerin to keep skin moisturized and healthy. Doctor Recommended: All Dettol products are recommended by Indian Medical Association (IMA).,,https://images-na.ssl-images-amazon.com/images/I/61I1nJx3ziL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708894),Dettol Cool Germ Protection Bathing Soap bar (Pack of 5),Dettol,Reckitt Benckiser,6,Personal Care,Bath and hand wash,16.64,8,191,208,Y,10,191.36,186.86,162,190,8,18,125 gm,Daily Protection: Dettol Bathing soap bar provides protection from a range of germs. Germ Protection: Deeply cleanses and protects your skin from 100 illness-causing germs. Healthy Skin: Contains more than 80% naturally derived ingredients and glycerin to keep skin moisturized and healthy. Doctor Recommended: All Dettol products are recommended by Indian Medical Association (IMA).,,
ObjectId(5ffb514e80ef0812f2708895),Dettol Cool Germ Protection Bathing Soap bar (Pack of 4),Dettol,Reckitt Benckiser,6,Personal Care,Bath and hand wash,7.9,7.97979798,91,99,Y,10,91.1,92.66,79,79,8,18,75 gm,Daily Protection: Dettol Bathing soap bar provides protection from a range of germs. Germ Protection: Deeply cleanses and protects your skin from 100 illness-causing germs. Healthy Skin: Contains more than 80% naturally derived ingredients and glycerin to keep skin moisturized and healthy. Doctor Recommended: All Dettol products are recommended by Indian Medical Association (IMA).,,https://images-na.ssl-images-amazon.com/images/I/611V14raZfL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708896),Dettol Skincare Germ Protection Bathing Soap bar (Pack of 4),Dettol,Reckitt Benckiser,5,Personal Care,Bath and hand wash,16.64,8,191,208,Y,10,191.36,186.86,162,190,8,18,125 gm,Daily Protection: Dettol Bathing soap bar provides protection from a range of germs. Germ Protection: Deeply cleanses and protects your skin from 100 illness-causing germs. Healthy Skin: Contains more than 80% naturally derived ingredients and glycerin to keep skin moisturized and healthy. Doctor Recommended: All Dettol products are recommended by Indian Medical Association (IMA).,,https://images-na.ssl-images-amazon.com/images/I/61GtaQEQ3lL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708897),Dettol Skincare Germ Protection Bathing Soap bar (Pack of 4),Dettol,Reckitt Benckiser,6,Personal Care,Bath and hand wash,7.9,7.97979798,91,99,Y,10,91.1,92.66,79,79,8,18,75 gm,Daily Protection: Dettol Bathing soap bar provides protection from a range of germs. Germ Protection: Deeply cleanses and protects your skin from 100 illness-causing germs. Healthy Skin: Contains more than 80% naturally derived ingredients and glycerin to keep skin moisturized and healthy. Doctor Recommended: All Dettol products are recommended by Indian Medical Association (IMA).,,https://images-na.ssl-images-amazon.com/images/I/61ZCkwTcx5L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708898),"Dettol Body Wash and shower Gel, Energize",Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,20,10,180,200,Y,10,180,189.08,160,160,10,18,250 ml,Dettol Hygiene body wash gives you 12 hour complete odour protection. Dettol’s soap free formula body wash is made from naturally derived ingredients and plant derived cleansers. Satsuma and Orange hydrates and energized the skin. Leaves skin feeling soft and nourished. ph-Balanced and No TCC and Triclosan. IMA Recommended. Dermatologically Tested.,,https://images-na.ssl-images-amazon.com/images/I/61glephsuOL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708899),"Dettol Body Wash and Shower Gel, Refresh",Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,20,10,180,200,Y,10,180,189.08,160,160,10,18,250 ml,Dettol Hygiene body wash gives you 12 hour complete odour protection. Dettol’s soap free formula body wash is made from naturally derived ingredients and plant derived cleansers. Satsuma and Orange hydrates and energized the skin. Leaves skin feeling soft and nourished. ph-Balanced and No TCC and Triclosan. IMA Recommended. Dermatologically Tested.,,https://images-na.ssl-images-amazon.com/images/I/61TS0SY2T5L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270889a),"Dettol Body Wash and Shower Gel, Revitalize",Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,20,10,180,200,Y,10,180,189.08,160,160,10,18,250 ml,Dettol Hygiene body wash gives you 12 hour complete odour protection. Dettol’s soap free formula body wash is made from naturally derived ingredients and plant derived cleansers. Satsuma and Orange hydrates and energized the skin. Leaves skin feeling soft and nourished. ph-Balanced and No TCC and Triclosan. IMA Recommended. Dermatologically Tested.,,https://images-na.ssl-images-amazon.com/images/I/61CMEZHdf1L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270889b),"Dettol Body Wash and Shower Gel, Cool",Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,20,10,180,200,Y,10,180,189.08,160,160,10,18,250 ml,Dettol Hygiene body wash gives you 12 hour complete odour protection. Dettol’s soap free formula body wash is made from naturally derived ingredients and plant derived cleansers. Satsuma and Orange hydrates and energized the skin. Leaves skin feeling soft and nourished. ph-Balanced and No TCC and Triclosan. IMA Recommended. Dermatologically Tested.,,https://images-na.ssl-images-amazon.com/images/I/61jAwRqvSGL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270889c),"Dettol Body Wash and Shower Gel, Nourish",Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,20,10,180,200,Y,10,180,189.08,160,160,10,18,250 ml,Dettol Hygiene body wash gives you 12 hour complete odour protection. Dettol’s soap free formula body wash is made from naturally derived ingredients and plant derived cleansers. Satsuma and Orange hydrates and energized the skin. Leaves skin feeling soft and nourished. ph-Balanced and No TCC and Triclosan. IMA Recommended. Dermatologically Tested.,,https://images-na.ssl-images-amazon.com/images/I/51JimUsTm3L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270889d),"Dettol Body Wash and Shower Gel, Soothe",Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,20,10,180,200,Y,10,180,189.08,160,160,10,18,250 ml,Dettol Hygiene body wash gives you 12 hour complete odour protection. Dettol’s soap free formula body wash is made from naturally derived ingredients and plant derived cleansers. Satsuma and Orange hydrates and energized the skin. Leaves skin feeling soft and nourished. ph-Balanced and No TCC and Triclosan. IMA Recommended. Dermatologically Tested.,,https://images-na.ssl-images-amazon.com/images/I/51PZll7UgYL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270889e),Dettol Original Germ Protection Handwash Liquid Soap Refill,Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,20.9,10,188,209,Y,10,188.1,188,202.74,188,10,18,1500 ml,Daily Protection: Dettol Original Germ Protection Handwash Liquid Soap provides protection from a range of germs. Moisturizes: TTC & Triclosan free formula with added Glycerin to moisturize skin. Healthy Skin: Contains more than 85% naturally derived ingredients and plant derived cleansers. Softly Fragrant: Classic Dettol pine fragrance to keep your hands fresh all day long. Dermatologically Tested: Deeply cleanses and protects your skin from 100 illness-causing germs.,,https://images-na.ssl-images-amazon.com/images/I/61KhcBJFnIL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270889f),Dettol Original Germ Protection Handwash Liquid Soap Jar,Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,14.9,10,134,149,Y,10,134.1,134,119,149,10,18,900 ml,Daily Protection: Dettol Original Germ Protection Handwash Liquid Soap provides protection from a range of germs. Moisturizes: TTC & Triclosan free formula with added Glycerin to moisturize skin. Healthy Skin: Contains more than 85% naturally derived ingredients and plant derived cleansers. Softly Fragrant: Classic Dettol pine fragrance to keep your hands fresh all day long. Dermatologically Tested: Deeply cleanses and protects your skin from 100 illness-causing germs.,,https://images-na.ssl-images-amazon.com/images/I/51OvecJapWL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088a0),Dettol Original Germ Protection Handwash Liquid Soap Pump,Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,7.9,10,71,79,Y,10,71.1,71,63,71,10,18,200 ml,Daily Protection: Dettol Original Germ Protection Handwash Liquid Soap provides protection from a range of germs. Moisturizes: TTC & Triclosan free formula with added Glycerin to moisturize skin. Healthy Skin: Contains more than 85% naturally derived ingredients and plant derived cleansers. Softly Fragrant: Classic Dettol pine fragrance to keep your hands fresh all day long. Dermatologically Tested: Deeply cleanses and protects your skin from 100 illness-causing germs.,,https://images-na.ssl-images-amazon.com/images/I/616XUIwvAzL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088a1),Dettol Skincare Germ Protection Handwash Liquid Soap Jar,Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,14.9,10,134,149,Y,10,134.1,134,119,149,10,18,900 ml,Daily Protection: Dettol Skincare Germ Protection Handwash Liquid Soap provides protection from a range of germs. Moisturizes: TTC & Triclosan free formula with added Glycerin to moisturize skin. Healthy Skin: Contains more than 85% naturally derived ingredients and plant derived cleansers. Softly Fragrant: Classic Dettol pine fragrance to keep your hands fresh all day long. Dermatologically Tested: Deeply cleanses and protects your skin from 100 illness-causing germs.,,https://images-na.ssl-images-amazon.com/images/I/51bFA3M5IeL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088a2),Dettol Skincare Germ Protection Handwash Liquid Soap Pump,Dettol,Reckitt Benckiser,7,Personal Care,Bath and hand wash,7.9,10,71,79,Y,10,71.1,71,99,79,10,18,200 ml,Daily Protection: Dettol Skincare Germ Protection Handwash Liquid Soap provides protection from a range of germs. Moisturizes: TTC & Triclosan free formula with added Glycerin to moisturize skin. Healthy Skin: Contains more than 85% naturally derived ingredients and plant derived cleansers. Softly Fragrant: Classic Dettol pine fragrance to keep your hands fresh all day long. Dermatologically Tested: Deeply cleanses and protects your skin from 100 illness-causing germs.,,https://images-na.ssl-images-amazon.com/images/I/61TTEKavLNL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088a3),Kohinoor dotted condoms (Juicy Strawberry) 10 pcs,Kohinoor,Reckitt Benckiser,7,Personal Care,Hygiene,18,20,72,90,Y,10,72,72,72,72,20,0,10 pcs,Durex like quality at economical price,,https://cdn.shopify.com/s/files/1/0072/3681/2858/products/Durex-Kohinoor-Condoms_-Juicy-Strawberry--10s_0198b4c4-ad0b-4015-86ab-952a6de21355_590x.jpg?v=1573632503
ObjectId(5ffb514e80ef0812f27088a4),Kohinoor dotted condoms (Silky Chocolate) 10 pcs,Kohinoor,Reckitt Benckiser,7,Personal Care,Hygiene,18,20,72,90,Y,10,72,72,72,72,20,0,10pcs,Durex like quality at economical price,,https://images-na.ssl-images-amazon.com/images/I/71bXgW6pBZL._SL1150_.jpg
ObjectId(5ffb514e80ef0812f27088a5),Kohinoor dotted condoms (Meetha Pan) 10 pcs,Kohinoor,Reckitt Benckiser,7,Personal Care,Hygiene,18,20,72,90,Y,10,72,72,72,72,20,0,10pcs,Durex like quality at economical price,,https://images-na.ssl-images-amazon.com/images/I/61X0Fo1nCeL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088a6),Kohinoor dotted condoms (Kala Khatta) 10 pcs,Kohinoor,Reckitt Benckiser,7,Personal Care,Hygiene,18,20,72,90,Y,10,72,72,72,72,20,0,10pcs,Durex like quality at economical price,,https://images-na.ssl-images-amazon.com/images/I/61qaQK5gupL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088a7),Dermi Cool Talcum Powder- Regular Menthol,Dermi Cool,Reckitt Benckiser,7,Personal Care,Perfumes and deo,23.4,20,94,117,Y,10,93.6,94,94,94,20,18,150g,Long lasting cooling relief from prickling heat,,https://images-na.ssl-images-amazon.com/images/I/41VTWHfvd3L._SY355_.jpg
ObjectId(5ffb514e80ef0812f27088a8),Dermi Cool Talcum Powder- Soothing Lavender,Dermi Cool,Reckitt Benckiser,7,Personal Care,Perfumes and deo,23.4,20,94,117,Y,10,93.6,94,94,94,20,18,150g,Long lasting cooling relief from prickling heat,,https://images-na.ssl-images-amazon.com/images/I/81rCLO6xrUL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27088a9),Dermi Cool Talcum Powder- Radiant Sandal,Dermi Cool,Reckitt Benckiser,7,Personal Care,Perfumes and deo,23.4,20,94,117,Y,10,93.6,94,94,94,20,18,150g,Long lasting cooling relief from prickling heat,,https://images-na.ssl-images-amazon.com/images/I/81Ui8q6a6IL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27088aa),Dermi Cool Talcum Powder- Fresh Aloe,Dermi Cool,Reckitt Benckiser,7,Personal Care,Perfumes and deo,23.4,20,94,117,Y,10,93.6,94,94,94,20,18,150g,Long lasting cooling relief from prickling heat,,https://images-na.ssl-images-amazon.com/images/I/61YeEPocAqL._SX679_.jpg
ObjectId(5ffb514e80ef0812f27088ab),Strepsils Jar- Orange,Strepsils,Reckitt Benckiser,8,Personal Care,Health and medicine,60,20,240,300,Y,10,240,240,240,240,20,18,100 tablets,First aid for sore throat,,"https://res.cloudinary.com/du8msdgbj/image/upload/l_watermark_346,w_240,h_240/a_ignore,w_240,h_240,c_fit,q_auto,f_auto/v1583930881/awgxbpwo1jxj9obdwe1x.jpg"
ObjectId(5ffb514e80ef0812f27088ac),Moov Pain relief cream,Moov,Reckitt Benckiser,8,Personal Care,Health and medicine,25,20,100,125,Y,10,100,117,117,117,20,12,30g,Pain Relief Specialist,,https://images-na.ssl-images-amazon.com/images/I/51FYzrevVmL._SY450_.jpg
ObjectId(5ffb514e80ef0812f27088ad),Moov- Active Spray,Moov,Reckitt Benckiser,7,Personal Care,Health and medicine,28,20,112,140,Y,10,112,112,112,112,20,12,35g,Pain Relief Specialist,,https://images-na.ssl-images-amazon.com/images/I/51B1Sef4zUL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088ae),Moov- Active Spray,Moov,Reckitt Benckiser,7,Personal Care,Health and medicine,38,20,152,190,Y,10,152,190,190,152,20,12,50g,Pain Relief Specialist,,https://images-na.ssl-images-amazon.com/images/I/51j2l0RgVkL._SY450_.jpg
ObjectId(5ffb514e80ef0812f27088af),Itch Guard,Itch Guard,Reckitt Benckiser,8,Personal Care,Health and medicine,19.8,20,79,99,Y,10,79.2,79,84.87,79,20,12,20g,Kills Fungus- Fast action and cooling relief,,"https://media6.ppl-media.com/tr:h-750,w-750,c-at_max/static/img/product/168926/itch-guard-plus-cream-20-g_3_display_1550727476_ea2477b8.jpg"
ObjectId(5ffb514e80ef0812f27088b0),Ring Guard,Ring Guard,Reckitt Benckiser,8,Personal Care,Health and medicine,17.6,20,70,88,Y,10,70.4,70,55.35,70,20,12,20g,Relief from worm in 7 days,,https://www.littleindia.pl/media/products/578880b30b23c548ff4196db867f0c41/images/thumbnail/large_Ring-Guard.jpg?lm=1595253171
ObjectId(5ffb514e80ef0812f27088b1),Krack Heel Repair Cream,Scholl,Reckitt Benckiser,7,Personal Care,Health and medicine,18,20,72,90,Y,10,72,72,72,72,20,12,25g,Repairs cracked heel in just 5 days,,https://images-na.ssl-images-amazon.com/images/I/71L24FHflaL._SX679_.jpg
ObjectId(5ffb514e80ef0812f27088b2),Durex Condom- bubble gum,durex,Reckitt Benckiser,7,Personal Care,Hygiene,30,20,120,150,Y,10,120,120,120,120,20,0,10 pcs,World's no.1 condom brand,,https://cdn.shopify.com/s/files/1/0072/3681/2858/products/1_5a12dec1-26e3-4a2e-974a-9177dc0a9e29.jpg?v=1573727973
ObjectId(5ffb514e80ef0812f27088b3),Durex Condom- Extra Dots,durex,Reckitt Benckiser,7,Personal Care,Hygiene,43.4,20,174,217,Y,10,173.6,204.59,174,217,20,0,10pcs,World's no.1 condom brand,,https://images-na.ssl-images-amazon.com/images/I/61FqQkl3-mL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088b4),Durex Condom- Air,durex,Reckitt Benckiser,7,Personal Care,Hygiene,43.4,20,174,217,Y,10,173.6,204.59,174,217,20,0,10pcs,World's no.1 condom brand,,https://cdn.shopify.com/s/files/1/0072/3681/2858/products/12_cb31f6cf-bc3d-479a-a38a-40431da6f8c9.jpg?v=1605857506
ObjectId(5ffb514e80ef0812f27088b5),Durex Condom- Extra Thin,durex,Reckitt Benckiser,7,Personal Care,Hygiene,43.4,20,174,217,Y,10,173.6,204.59,174,217,20,0,10pcs,World's no.1 condom brand,,https://images-na.ssl-images-amazon.com/images/I/61IZAVkQJHL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088b6),Durex Condom- Mutual Climax,durex,Reckitt Benckiser,7,Personal Care,Hygiene,43.4,20,174,217,Y,10,173.6,204.59,174,217,20,0,10pcs,World's no.1 condom brand,,https://images-na.ssl-images-amazon.com/images/I/6154aY3GRwL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088b7),Durex Condom- Extra Time,durex,Reckitt Benckiser,7,Personal Care,Hygiene,43.4,20,174,217,Y,10,173.6,204.59,174,217,20,0,10pcs,World's no.1 condom brand,,https://images-na.ssl-images-amazon.com/images/I/6107w0Kx-bL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088b8),Durex Lubricant Gel,durex,Reckitt Benckiser,7,Personal Care,Hygiene,95,20,380,475,Y,10,380,380,380,380,20,0,50ml,Lubricant gel - cherry,,https://cdn.shopify.com/s/files/1/0072/3681/2858/products/Durex-Play-Cherry---50ml_a620587d-89f5-4713-b507-da6f5b8c59c1.jpg?v=1573632276
ObjectId(5ffb514e80ef0812f27088b9),Veet Hair Removal Cream- normal skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,25.6,20,102,128,Y,10,102.4,117.33,115,102,20,18,50g,salon smooth finish at home,,https://images-na.ssl-images-amazon.com/images/I/41eJUNzvZML.jpg
ObjectId(5ffb514e80ef0812f27088ba),Veet Hair Removal Cream- normal skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,47,20,188,235,Y,10,188,188,188,182,20,18,100g,salon smooth finish at home,,https://media-services.digital-rb.com/s3/live-productcatalogue/sys-master/images/h29/h07/8833276543006/6011062086080.png?width=1280&height=1280
ObjectId(5ffb514e80ef0812f27088bb),Veet Hair Removal Cream- sensitive skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,25.6,20,102,128,Y,10,102.4,117.33,115,102,20,18,50g,with aloe vera and green tea scent,,"https://media6.ppl-media.com/tr:h-750,w-750,c-at_max/static/img/product/150575/veet-hair-removal-cream-sensitive-skin-50-g-pack-of-312_1_display_1534497244_ff13f9ad.jpg"
ObjectId(5ffb514e80ef0812f27088bc),Veet Hair Removal Cream- sensitive skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,47,20,188,235,Y,10,188,188,188,182,20,18,100g,with aloe vera and green tea scent,,https://media-services.digital-rb.com/s3/live-productcatalogue/sys-master/images/h4b/ha8/8868194680862/Veet-HRC-Sensitive-25g.png?width=320&height=320
ObjectId(5ffb514e80ef0812f27088bd),Veet Hair Removal Cream- dry skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,25.6,20,102,128,Y,10,102.4,117.33,115,102,20,18,50g,with shea butter and lily scent,,https://media-services.digital-rb.com/s3/live-productcatalogue/sys-master/images/h6a/h03/8833276674078/6001106309503.png?width=1280&height=1280
ObjectId(5ffb514e80ef0812f27088be),Veet Hair Removal Cream- dry skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,47,20,188,235,Y,10,188,188,188,182,20,18,100g,with shea butter and lily scent,,https://images-na.ssl-images-amazon.com/images/I/61BIQO2xcnL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088bf),Veet Cold Wax Strips- normal skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,39.8,20,159,199,Y,10,159.2,188.02,187.81,159,20,18,20 strips,with shea butter and acal berries scent,,https://images-na.ssl-images-amazon.com/images/I/61%2BKTdM%2BXML._SX466_.jpg
ObjectId(5ffb514e80ef0812f27088c0),Veet Cold Wax Strips- sensitive skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,39.8,20,159,199,Y,10,159.2,188.02,187.81,159,20,18,20 strips,with almond oil and cornflower scent,,https://images-na.ssl-images-amazon.com/images/I/61jvXx07tRL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f27088c1),Veet Cold Wax Strips- dry skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,39.8,20,159,199,Y,10,159.2,188.02,187.81,159,20,18,20 strips,with aloe vera and green tea scent,,https://images-na.ssl-images-amazon.com/images/I/611iuYsfrmL._SX425_.jpg
ObjectId(5ffb514e80ef0812f27088c2),Veet Hair Removal Cream For Men- normal skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,25.6,20,102,128,Y,10,102.4,117.33,115,102,20,18,50g,with ginseng extract,,https://images-na.ssl-images-amazon.com/images/I/61TOTuG8nhL._SL1100_.jpg
ObjectId(5ffb514e80ef0812f27088c3),Veet Hair Removal Cream For Men- normal skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,47,20,188,235,Y,10,188,188,188,182,20,18,100g,with ginseng extract,,https://images-na.ssl-images-amazon.com/images/I/610oVDvC-ZL._SX466_.jpg
ObjectId(5ffb514e80ef0812f27088c4),Veet Hair Removal Cream For Men- sensitive skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,25.6,20,102,128,Y,10,102.4,117.33,115,102,20,18,50g,with ginseng extract,,https://images-na.ssl-images-amazon.com/images/I/61J5p3Np3LL._SY450_.jpg
ObjectId(5ffb514e80ef0812f27088c5),Veet Hair Removal Cream For Men- sensitive skin,Veet,Reckitt Benckiser,6,Personal Care,Hygiene,47,20,188,235,Y,10,188,188,188,182,20,18,100g,with ginseng extract,,https://images-na.ssl-images-amazon.com/images/I/61IbR-dc1mL._SY450_.jpg
ObjectId(5ffcd34e428cc6944886a8fe),SAFFOLA GOLD OIL -  PRO HEALTHY LIFESTYLE 5L JAR,SAFFOLA,Marico,7,Grocery & Staples,Edible oil,49.25,5,936,985,Y,10,935.75,887.57,875.04,887,5,5,5L,"New Saffola Gold, Pro Healthy Lifestyle, edible oil, is a blend of 70% refined rice bran oil and 30% refined sunflower oil",,https://m.media-amazon.com/images/I/61KqD6xBtoL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a8ff),SAFFOLA GOLD - PRO HEALTHY LIFESTYLE 2L JAR,SAFFOLA,Marico,7,Grocery & Staples,Edible oil,16.25,5,309,325,Y,10,308.75,319,309,320,5,5,2L,"New Saffola Gold, Pro Healthy Lifestyle, edible oil, is a blend of 70% refined rice bran oil and 30% refined sunflower oil",,https://images-na.ssl-images-amazon.com/images/I/61wExiucqDL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a900),SAFFOLA GOLD OIL-  PRO HEALTHY LIFESTYLE 1L,SAFFOLA,Marico,7,Grocery & Staples,Edible oil,7.5,5,143,150,Y,10,142.5,120,150,120,5,5,1L,"New Saffola Gold, Pro Healthy Lifestyle, edible oil, is a blend of 70% refined rice bran oil and 30% refined sunflower oil",,https://m.media-amazon.com/images/I/71PA6oc4PXL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a901),MEDIKER HAND SANITIZER-DISINFECTANT 500ml BOTTLE,MEDIKER,Marico,6,Household items,Sanitizers and disinfectants,25,10,225,250,Y,10,225,125,225,225,10,18,500ML,Contains 70% Alcohol for effective germ protection,,https://images-na.ssl-images-amazon.com/images/I/61IL8UZxvGL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a902),MEDIKER HAND SANITIZER-DISINFECTANT 200ml BTL,MEDIKER,Marico,6,Household items,Sanitizers and disinfectants,50,50,50,100,Y,10,50,50,50,50,50,18,200ML,Contains 70% Alcohol for effective germ protection,,https://images-na.ssl-images-amazon.com/images/I/61IL8UZxvGL._SL1500_.jpg
